rainfall_intensity_mmh,accumulated_rain_2h_mm,elevation_m,depression_depth_m,impervious_percent,upstream_node_surcharge_m3s,pipe_capacity_ratio,road_slope_percent,flood_depth_cm
51.9,79.1,894.6,2.2,62.8,0.0,1.0,2.97,2.7
25.8,77.2,901.4,0.0,64.9,0.0,1.0,2.03,2.3
130.6,186.6,898.5,1.5,80.1,0.81,0.5,0.76,31.7
4.7,38.4,889.0,2.2,81.1,0.0,1.0,5.28,0.2
0.6,33.0,898.2,1.8,84.0,0.0,1.0,4.73,0.0
51.5,61.5,895.4,2.2,73.8,0.0,0.85,0.62,7.7
57.6,129.4,899.1,0.9,87.1,0.82,0.7,4.01,16.2
4.5,5.3,900.8,0.0,94.1,0.0,0.85,2.04,0.0
10.8,31.8,897.8,2.2,69.5,0.0,0.7,5.47,1.8
0.6,14.9,903.7,0.0,84.6,0.0,0.5,1.8,0.0
12.2,32.8,896.3,2.2,92.5,0.0,1.0,1.47,1.5
51.9,85.1,899.5,0.5,84.0,0.0,0.85,3.21,8.2
25.5,59.2,900.2,0.0,83.8,0.0,0.7,4.63,4.2
15.0,30.7,896.6,2.2,67.8,0.0,0.85,1.22,1.2
16.3,30.1,900.1,0.0,78.7,0.0,0.85,3.96,0.6
0.0,19.3,894.6,2.2,79.7,0.0,1.0,0.53,0.0
12.5,44.0,895.3,2.2,84.5,0.0,1.0,5.07,0.2
36.4,45.5,891.8,2.2,94.9,0.0,1.0,0.63,5.6
128.0,179.0,898.0,2.0,61.2,0.67,1.0,5.05,11.9
65.7,93.7,898.3,1.7,62.3,0.82,1.0,2.8,8.4
0.8,29.6,901.7,0.0,62.7,0.02,0.85,2.57,0.0
80.1,184.4,900.2,0.0,86.0,0.65,1.0,5.36,9.5
53.5,114.3,895.9,2.2,64.8,0.43,0.7,5.45,11.0
53.1,85.1,892.3,2.2,81.8,0.0,0.5,3.65,10.6
21.4,57.6,898.7,1.3,71.4,0.0,0.85,0.87,3.5
17.8,22.4,901.4,0.0,76.0,0.0,0.85,2.88,1.4
12.6,59.9,900.0,0.0,67.5,0.0,0.3,3.0,6.7
2.4,35.1,901.3,0.0,90.3,0.0,0.85,2.93,0.0
9.1,27.9,896.2,2.2,80.5,0.0,0.3,3.22,0.8
9.9,26.2,895.1,2.2,93.1,0.0,1.0,0.3,2.2
23.2,36.2,894.1,2.2,80.1,0.0,0.5,3.97,4.5
48.2,83.1,896.8,2.2,64.3,0.0,0.85,3.98,4.5
22.5,76.6,896.7,2.2,66.0,0.0,1.0,0.81,0.9
2.1,22.1,897.8,2.2,94.6,0.0,0.3,3.22,0.1
110.8,147.0,896.5,2.2,85.4,1.76,0.3,3.21,34.0
100.1,163.0,896.5,2.2,61.7,1.94,0.85,3.82,23.5
53.8,130.8,893.9,2.2,84.6,0.0,0.3,0.65,18.1
140.0,250.0,900.8,0.0,74.4,0.0,1.0,3.52,9.0
27.5,47.8,897.3,2.2,70.8,0.0,0.7,1.69,4.3
115.2,244.4,896.3,2.2,65.4,1.24,1.0,2.89,18.7
2.8,31.2,894.0,2.2,89.4,0.06,1.0,4.3,1.4
15.9,33.6,891.7,2.2,62.2,0.0,0.7,3.94,1.5
8.9,9.7,902.2,0.0,70.1,0.0,0.85,0.83,0.8
7.6,46.0,899.2,0.8,70.7,0.0,1.0,3.33,0.9
5.3,37.1,890.5,2.2,65.6,0.0,0.85,5.34,0.0
34.1,74.0,900.1,0.0,77.8,0.0,1.0,1.03,3.1
53.2,115.3,900.7,0.0,60.4,0.78,0.7,4.72,11.1
30.2,62.9,897.5,2.2,70.5,0.39,1.0,3.92,3.2
5.6,22.9,903.4,0.0,92.7,0.0,0.7,4.3,1.4
58.3,106.9,897.9,2.1,70.9,0.26,1.0,1.69,6.9
35.4,69.9,891.3,2.2,72.6,0.0,0.85,1.73,4.6
17.2,38.7,898.5,1.5,76.6,0.0,1.0,5.0,0.6
39.2,45.2,898.0,2.0,79.7,0.0,0.85,2.11,3.9
10.5,33.1,894.6,2.2,88.3,0.0,1.0,0.53,2.5
14.8,43.0,899.3,0.7,66.7,0.0,0.85,3.38,2.2
87.3,127.7,890.3,2.2,90.5,0.0,1.0,0.86,10.0
12.0,29.6,901.0,0.0,86.5,0.0,0.5,4.42,0.8
22.2,46.8,893.5,2.2,85.3,0.0,1.0,3.6,1.2
77.3,173.3,893.1,2.2,63.0,1.51,0.7,4.84,21.1
43.1,92.7,896.5,2.2,60.8,0.44,1.0,4.36,5.0
2.2,25.5,898.7,1.3,80.8,0.03,1.0,0.79,0.0
5.6,42.4,897.7,2.2,90.2,0.0,1.0,2.22,-0.0
0.3,6.4,894.0,2.2,80.5,0.0,1.0,4.31,0.0
34.9,74.4,895.0,2.2,67.5,0.0,0.85,2.41,5.1
20.8,82.9,892.5,2.2,63.2,0.0,0.3,5.35,8.7
5.0,45.4,896.1,2.2,84.5,0.0,1.0,4.1,0.5
110.9,175.1,901.3,0.0,85.3,0.0,0.85,0.28,11.6
26.4,82.8,897.0,2.2,66.0,0.0,0.85,4.86,3.0
9.7,39.5,900.4,0.0,61.0,0.0,1.0,0.73,1.4
24.3,69.2,902.8,0.0,74.3,0.0,1.0,0.94,2.4
39.8,74.7,894.6,2.2,80.4,0.0,0.5,4.09,10.2
2.8,34.2,896.3,2.2,84.7,0.0,1.0,4.78,0.9
11.2,37.2,905.7,0.0,88.3,0.0,0.7,3.04,1.8
57.6,58.4,902.8,0.0,81.4,0.19,1.0,1.73,4.5
21.5,50.7,890.3,2.2,63.9,0.0,0.85,2.06,3.7
27.7,76.8,898.5,1.5,83.9,0.0,0.85,2.02,3.2
19.8,52.6,897.0,2.2,94.4,0.0,1.0,1.93,3.0
1.6,23.3,900.3,0.0,91.7,0.0,1.0,1.49,0.0
6.3,48.1,894.0,2.2,90.5,0.0,1.0,3.43,1.0
20.6,56.9,893.6,2.2,70.6,0.0,1.0,4.97,0.5
8.2,33.4,894.3,2.2,86.3,0.0,0.7,1.83,2.9
1.8,18.1,894.7,2.2,89.8,0.0,1.0,1.19,0.0
64.9,118.8,900.3,0.0,83.7,0.56,0.7,4.64,13.0
139.1,250.0,892.3,2.2,68.8,0.0,1.0,4.13,10.5
55.2,136.7,894.5,2.2,93.4,0.8,0.5,5.13,18.8
67.3,95.1,889.8,2.2,75.8,0.0,0.85,1.08,8.6
9.7,46.2,901.0,0.0,64.5,0.0,1.0,0.96,0.1
113.2,231.7,902.1,0.0,63.8,0.0,0.3,3.07,26.9
7.7,19.2,895.7,2.2,82.7,0.0,1.0,3.46,0.0
105.9,248.0,895.8,2.2,75.3,0.71,0.85,2.74,17.3
140.0,201.4,898.8,1.2,63.3,1.86,0.85,3.37,23.9
43.5,53.6,902.9,0.0,85.9,0.0,0.85,1.16,4.0
139.0,207.7,898.6,1.4,88.0,1.27,0.3,2.74,37.6
29.5,63.5,894.2,2.2,85.4,0.0,0.7,3.69,6.1
10.5,23.7,890.5,2.2,67.1,0.0,0.7,2.49,1.4
20.1,61.1,892.5,2.2,84.1,0.0,0.3,3.8,7.0
31.5,87.0,897.3,2.2,60.4,0.0,0.85,2.59,2.7
2.7,40.5,894.4,2.2,70.7,0.05,1.0,1.97,2.6
34.1,57.1,897.8,2.2,74.0,0.0,0.7,1.81,7.8
139.0,250.0,894.8,2.2,89.2,2.0,0.85,2.38,30.3
7.4,46.3,892.8,2.2,73.7,0.0,1.0,0.32,2.2
55.1,135.8,892.3,2.2,60.4,0.55,0.85,3.74,9.6
83.5,126.5,903.2,0.0,72.3,0.0,0.5,4.68,14.9
100.7,154.2,900.6,0.0,77.5,0.0,1.0,2.08,7.4
112.8,240.1,903.9,0.0,93.2,0.0,0.7,0.44,18.6
25.8,56.8,899.2,0.8,92.9,0.0,0.85,5.43,0.8
132.5,219.8,895.3,2.2,66.3,0.0,1.0,1.6,11.1
49.6,95.3,902.3,0.0,66.5,0.0,0.7,0.87,6.6
6.2,33.1,896.9,2.2,65.7,0.03,0.3,2.16,3.8
22.7,74.3,897.9,2.1,87.6,0.0,1.0,4.11,0.9
44.3,107.0,896.8,2.2,60.2,0.0,1.0,1.76,2.9
9.9,17.5,889.0,2.2,64.5,0.0,0.85,3.25,1.6
35.8,88.1,903.4,0.0,78.8,0.0,0.7,2.4,4.5
38.4,76.9,899.0,1.0,68.7,0.0,1.0,0.82,3.3
6.2,38.4,898.3,1.7,63.2,0.0,1.0,1.95,1.7
29.1,72.9,896.8,2.2,72.6,0.0,0.7,4.04,5.5
51.7,136.8,897.7,2.2,69.6,0.0,0.85,3.44,7.0
24.2,67.7,894.6,2.2,77.9,0.0,1.0,0.83,0.8
0.4,19.1,899.5,0.5,94.3,0.0,0.5,1.07,0.0
0.3,15.1,891.8,2.2,64.4,0.0,0.5,3.6,0.0
15.5,27.1,897.7,2.2,73.0,0.0,0.5,4.51,2.3
91.2,177.4,899.2,0.8,92.6,1.85,1.0,2.05,20.8
9.1,43.8,896.2,2.2,90.7,0.0,0.5,3.36,3.0
35.2,82.2,898.5,1.5,73.8,0.0,0.7,1.1,6.1
8.8,19.4,893.0,2.2,84.5,0.0,1.0,1.85,1.4
13.6,32.2,893.1,2.2,63.1,0.0,0.85,0.31,2.4
65.9,102.3,897.9,2.1,84.9,0.0,1.0,4.27,6.3
45.7,116.4,899.7,0.3,94.1,0.0,0.7,2.33,7.6
3.5,26.3,889.5,2.2,78.8,0.07,0.7,4.53,0.6
19.6,59.3,899.1,0.9,77.4,0.0,0.7,3.95,2.8
1.0,27.4,894.8,2.2,66.6,0.0,1.0,4.59,0.0
22.9,35.9,896.2,2.2,82.2,0.0,0.85,1.71,2.8
38.0,104.4,891.6,2.2,80.7,0.0,1.0,1.18,5.2
4.4,13.4,893.6,2.2,82.8,0.0,0.5,5.35,1.3
11.9,57.9,900.9,0.0,60.9,0.0,0.7,4.0,3.3
17.8,25.0,897.1,2.2,79.2,0.0,1.0,4.62,1.6
88.2,163.1,895.5,2.2,80.8,1.13,1.0,0.27,18.1
140.0,180.6,896.5,2.2,67.3,0.0,0.7,2.08,18.8
1.6,11.5,899.0,1.0,67.3,0.0,0.85,4.14,0.0
50.1,101.6,898.8,1.2,69.7,0.0,0.7,0.61,9.2
16.3,52.0,896.7,2.2,84.9,0.0,1.0,3.21,0.5
17.4,54.4,901.4,0.0,81.2,0.0,0.7,2.47,1.3
49.1,123.3,900.9,0.0,89.6,0.0,1.0,0.29,4.1
87.7,161.9,898.7,1.3,70.3,0.38,0.85,1.45,13.0
105.5,234.6,897.2,2.2,91.9,2.0,0.3,1.71,44.2
30.1,46.3,899.6,0.4,86.0,0.0,0.85,0.79,3.5
15.5,30.2,898.3,1.7,73.8,0.0,1.0,3.55,2.1
54.2,98.1,901.2,0.0,63.3,0.0,0.3,1.48,11.2
10.1,36.7,900.6,0.0,69.0,0.0,1.0,1.67,0.3
29.1,71.1,892.9,2.2,93.5,0.0,0.7,4.96,5.6
15.5,48.0,892.7,2.2,70.9,0.0,0.85,2.68,1.0
37.4,56.2,894.2,2.2,71.5,0.0,1.0,2.28,3.1
9.6,53.6,900.9,0.0,66.6,0.0,1.0,4.04,0.5
7.4,8.6,890.7,2.2,88.2,0.0,1.0,5.02,2.3
87.6,162.9,898.6,1.4,69.6,0.64,0.5,0.33,22.9
3.8,42.4,898.5,1.5,71.6,0.0,0.5,2.58,3.1
24.7,72.5,901.7,0.0,74.5,0.25,0.85,3.44,5.4
8.7,16.7,897.7,2.2,75.2,0.0,1.0,1.89,-0.0
1.4,24.4,891.6,2.2,74.4,0.0,0.5,4.29,0.0
1.3,16.0,893.2,2.2,77.6,0.0,0.85,5.35,0.0
6.7,18.0,892.3,2.2,88.5,0.0,0.85,5.2,0.9
70.5,96.8,894.8,2.2,88.7,0.0,0.85,1.61,9.1
11.6,37.7,896.3,2.2,87.9,0.08,0.85,1.4,4.1
105.2,156.8,892.3,2.2,63.5,0.0,0.85,5.27,11.0
30.5,76.7,902.9,0.0,88.0,0.62,0.85,2.63,7.7
20.1,56.6,891.7,2.2,64.2,0.0,0.85,1.3,4.3
30.4,49.2,902.4,0.0,64.4,0.0,0.5,3.95,6.2
25.4,50.2,901.7,0.0,93.2,0.0,1.0,1.71,1.8
49.8,59.2,900.6,0.0,88.7,0.9,0.85,1.62,10.7
11.6,53.9,894.2,2.2,79.3,0.0,1.0,4.86,1.6
15.2,36.9,898.4,1.6,90.6,0.0,0.7,1.06,3.1
78.6,147.4,891.9,2.2,94.6,1.12,1.0,0.54,16.3
102.5,151.2,900.6,0.0,81.4,1.03,1.0,1.63,12.7
78.1,175.3,896.7,2.2,81.5,0.0,0.7,3.42,12.3
19.0,47.9,895.4,2.2,86.4,0.0,1.0,0.85,2.8
53.1,82.0,892.1,2.2,68.1,0.0,0.85,2.7,4.7
22.6,22.9,889.0,2.2,65.8,0.0,0.3,3.52,3.9
24.1,46.6,892.8,2.2,86.6,0.0,0.85,4.7,4.9
8.0,30.6,901.5,0.0,72.1,0.0,1.0,1.42,1.9
31.3,96.3,895.4,2.2,64.7,0.0,1.0,4.53,0.4
7.2,36.9,896.3,2.2,71.0,0.0,0.7,1.45,0.8
14.1,40.0,899.6,0.4,72.6,0.0,0.85,3.79,0.9
67.6,126.9,904.2,0.0,93.8,0.26,0.7,2.48,10.9
8.1,21.4,902.3,0.0,84.4,0.0,0.7,0.81,0.0
2.6,40.4,893.1,2.2,78.6,0.0,0.85,3.99,1.0
2.5,5.8,889.2,2.2,93.9,0.0,0.7,1.35,1.2
98.9,193.1,906.4,0.0,91.6,0.45,1.0,1.14,11.8
24.7,74.8,906.1,0.0,77.9,0.23,0.85,2.1,4.0
18.4,66.1,897.8,2.2,91.7,0.0,0.7,3.66,4.0
58.3,76.8,891.9,2.2,74.2,1.12,1.0,1.44,12.9
63.2,112.4,900.9,0.0,68.1,1.27,1.0,1.17,11.4
14.1,41.7,896.6,2.2,68.1,0.0,0.7,0.25,4.2
41.4,60.5,896.5,2.2,83.2,0.26,0.7,2.7,8.2
51.6,128.0,900.6,0.0,77.5,0.0,0.85,2.47,5.6
37.2,94.6,898.3,1.7,83.1,0.0,0.7,1.44,5.4
5.8,41.8,892.3,2.2,84.0,0.0,0.85,0.48,3.0
73.0,90.8,895.7,2.2,60.8,0.0,0.5,2.48,10.6
27.1,69.3,899.6,0.4,61.9,0.0,0.7,4.38,4.5
11.6,41.8,899.0,1.0,78.6,0.0,1.0,3.99,0.0
19.4,60.7,898.0,2.0,66.7,0.0,0.85,4.76,2.5
1.3,4.3,900.7,0.0,82.1,0.0,0.7,0.25,0.0
4.8,9.3,895.6,2.2,79.3,0.0,0.5,5.32,1.1
50.8,118.3,897.7,2.2,80.5,0.0,1.0,2.01,8.0
0.0,6.0,889.0,2.2,70.6,0.0,0.85,5.45,0.0
18.9,60.5,895.2,2.2,82.4,0.0,1.0,1.54,2.8
25.9,59.6,900.1,0.0,89.0,0.0,1.0,2.7,2.6
2.0,19.7,895.4,2.2,94.9,0.0,0.7,2.08,0.0
126.5,193.3,895.1,2.2,89.3,0.36,1.0,2.09,16.4
9.0,11.1,892.8,2.2,79.5,0.0,0.7,4.66,1.0
12.7,26.0,901.0,0.0,66.8,0.0,0.5,4.16,3.3
12.7,28.1,899.2,0.8,83.9,0.0,0.3,5.46,5.4
9.2,21.1,900.3,0.0,92.8,0.0,1.0,3.45,0.9
0.1,36.4,890.1,2.2,67.4,0.0,0.7,2.66,0.0
45.7,95.3,896.4,2.2,69.0,0.0,0.5,0.68,12.1
119.2,185.8,895.9,2.2,65.2,0.79,1.0,5.48,14.5
8.9,27.6,895.9,2.2,85.8,0.0,0.85,3.12,0.5
38.1,90.6,894.5,2.2,74.2,0.0,0.5,3.91,8.3
47.4,68.4,895.6,2.2,62.2,0.0,1.0,2.36,4.4
66.0,145.9,900.4,0.0,90.6,0.0,0.5,3.1,14.4
19.2,37.1,889.3,2.2,79.5,0.0,0.85,5.2,1.4
12.6,36.4,904.1,0.0,71.6,0.0,1.0,1.08,1.4
13.8,41.2,898.9,1.1,72.0,0.0,0.85,1.75,2.5
43.6,98.1,896.8,2.2,70.2,0.0,1.0,1.01,4.2
59.4,76.6,900.6,0.0,75.9,0.16,1.0,4.4,5.1
7.0,32.8,891.2,2.2,71.8,0.0,0.85,0.53,0.9
16.2,44.2,894.3,2.2,79.2,0.0,0.85,0.63,1.7
81.3,86.5,896.5,2.2,87.1,0.0,0.85,1.78,9.8
57.5,140.1,902.5,0.0,83.6,0.21,1.0,2.93,5.7
140.0,250.0,896.8,2.2,70.3,0.0,0.7,2.35,20.0
49.1,91.2,898.8,1.2,78.5,0.0,0.85,0.44,6.3
17.5,64.2,894.6,2.2,89.4,0.0,0.7,5.27,4.1
31.3,89.5,898.9,1.1,62.4,0.0,0.7,5.25,6.5
37.9,84.3,903.7,0.0,62.7,0.0,1.0,1.68,1.8
2.9,14.9,901.0,0.0,79.5,0.0,1.0,4.08,0.0
27.5,42.0,896.7,2.2,82.4,0.0,0.5,3.27,5.0
43.2,93.6,899.7,0.3,67.4,0.95,0.7,1.46,11.5
6.4,14.5,899.3,0.7,86.1,0.0,1.0,1.59,1.1
53.1,102.5,899.0,1.0,82.6,0.0,0.7,2.8,7.9
30.7,56.6,901.4,0.0,92.3,0.0,1.0,2.42,0.0
106.4,138.9,901.4,0.0,65.9,0.0,1.0,1.74,10.0
1.5,32.3,896.5,2.2,86.3,0.0,0.85,4.48,0.0
10.8,50.2,899.6,0.4,62.9,0.0,1.0,2.75,0.7
32.2,28.9,895.5,2.2,79.8,0.0,0.3,3.67,3.8
12.3,22.8,893.3,2.2,79.3,0.0,0.5,1.2,1.3
43.9,63.5,895.9,2.2,73.6,0.0,0.85,3.03,4.8
49.8,92.9,896.7,2.2,89.6,0.0,1.0,1.89,5.7
3.8,16.0,890.4,2.2,60.2,0.0,1.0,2.99,1.0
25.2,67.7,900.4,0.0,78.2,0.23,0.85,4.34,4.7
24.9,47.6,889.0,2.2,67.6,0.0,0.85,4.28,1.6
16.1,34.8,907.9,0.0,86.0,0.0,1.0,2.08,0.0
94.6,166.3,903.0,0.0,61.5,0.0,0.85,3.88,8.3
61.5,142.1,896.0,2.2,89.1,1.24,0.85,5.19,15.3
41.8,118.7,897.0,2.2,89.3,0.0,0.5,3.52,10.2
43.9,77.0,898.2,1.8,89.2,0.0,0.5,0.99,10.6
21.7,37.1,894.6,2.2,65.3,0.0,0.85,3.8,0.7
88.8,190.5,897.8,2.2,82.1,1.21,0.85,0.76,22.2
41.5,58.3,896.4,2.2,60.5,0.0,1.0,4.82,1.4
45.7,105.6,896.6,2.2,89.7,0.0,1.0,2.94,4.7
69.2,125.0,897.7,2.2,85.3,0.31,0.5,2.24,17.6
11.2,36.3,891.7,2.2,78.6,0.0,0.7,0.5,2.4
57.6,83.4,897.2,2.2,85.6,0.0,1.0,2.22,7.5
7.6,32.4,897.7,2.2,63.3,0.0,0.85,4.99,3.1
14.8,48.9,897.5,2.2,78.5,0.0,0.5,0.31,5.3
14.3,49.8,896.1,2.2,70.2,0.0,1.0,2.72,1.7
134.4,180.0,901.6,0.0,94.0,0.0,1.0,5.14,12.4
68.0,151.2,895.6,2.2,90.0,0.0,0.5,2.29,17.1
42.3,59.7,897.9,2.1,85.7,0.0,0.85,2.47,5.7
45.4,99.2,902.2,0.0,92.7,0.0,0.85,3.27,5.1
28.9,30.4,896.7,2.2,72.1,0.0,1.0,2.65,0.8
102.9,246.8,897.9,2.1,91.5,0.0,0.5,1.09,26.4
24.0,50.4,896.6,2.2,71.4,0.0,0.7,0.3,7.4
16.8,31.5,901.9,0.0,85.6,0.0,0.85,3.43,2.2
6.2,51.2,896.0,2.2,85.8,0.0,1.0,5.08,0.3
54.0,130.4,902.1,0.0,60.6,0.0,0.85,0.76,6.7
46.4,102.5,896.6,2.2,72.6,0.0,1.0,1.32,3.9
17.0,48.3,893.6,2.2,60.7,0.0,1.0,2.16,1.9
0.9,9.3,899.7,0.3,94.9,0.0,0.85,4.49,0.0
63.9,116.8,895.8,2.2,64.3,0.0,1.0,1.63,6.1
0.4,33.6,899.5,0.5,79.0,0.0,0.3,4.87,0.0
42.6,103.6,889.0,2.2,87.7,0.81,1.0,0.49,9.7
123.0,145.6,897.0,2.2,67.0,1.2,0.85,5.19,18.0
20.1,47.0,895.2,2.2,77.0,0.0,1.0,3.17,1.0
9.4,38.0,892.7,2.2,81.3,0.11,0.7,3.69,2.9
42.7,83.9,894.8,2.2,65.6,0.0,1.0,2.15,2.0
59.5,84.8,894.7,2.2,87.2,1.04,0.85,4.34,12.1
27.7,64.5,896.8,2.2,70.5,0.0,0.7,1.08,5.4
119.4,200.0,891.5,2.2,67.4,1.7,0.3,0.46,41.8
1.9,16.9,898.3,1.7,79.5,0.0,0.7,2.3,0.0
24.6,44.6,902.5,0.0,74.4,0.0,1.0,4.72,1.6
44.4,63.2,898.1,1.9,92.2,0.0,1.0,4.2,6.8
69.5,157.7,900.2,0.0,90.8,0.0,0.7,2.94,11.7
6.9,29.4,901.4,0.0,76.9,0.0,1.0,3.23,0.1
56.3,81.6,901.9,0.0,72.6,1.14,0.85,0.89,12.2
28.2,57.6,904.5,0.0,71.4,0.0,0.3,4.66,7.9
17.7,52.3,895.0,2.2,69.4,0.0,0.7,4.37,3.3
4.9,15.6,894.1,2.2,79.1,0.0,0.7,3.68,1.7
70.2,103.3,900.1,0.0,88.2,0.0,0.5,2.67,12.4
6.0,43.8,899.8,0.2,70.9,0.0,0.85,5.31,0.9
13.0,48.7,900.1,0.0,66.7,0.0,0.7,4.86,2.7
12.0,29.2,904.6,0.0,76.6,0.0,0.85,3.62,3.0
71.8,144.6,897.0,2.2,62.4,1.39,0.3,2.17,27.0
39.1,57.2,898.7,1.3,84.5,0.0,1.0,3.48,2.4
55.8,64.2,893.1,2.2,78.1,0.0,0.85,3.25,5.8
10.1,21.8,905.5,0.0,77.4,0.0,1.0,2.29,0.0
34.3,52.2,895.7,2.2,70.5,0.35,1.0,1.83,5.4
29.7,46.3,895.8,2.2,91.7,0.0,0.85,2.36,5.3
62.6,155.5,895.6,2.2,63.2,0.0,0.85,3.24,6.3
82.8,156.9,894.4,2.2,90.4,1.02,0.85,2.47,17.8
0.4,26.6,894.1,2.2,73.2,0.0,0.85,1.6,0.0
39.2,108.8,894.9,2.2,90.8,0.0,0.85,4.23,6.9
1.9,33.7,891.5,2.2,85.5,0.0,1.0,3.02,0.0
27.9,59.8,893.9,2.2,63.6,0.0,0.85,0.56,2.4
11.9,51.7,904.8,0.0,89.1,0.0,0.7,2.15,3.4
12.8,62.6,899.9,0.1,83.9,0.0,1.0,4.89,0.0
15.2,42.5,900.7,0.0,61.1,0.0,0.85,4.2,0.6
34.0,71.5,901.7,0.0,64.7,0.0,0.85,1.91,4.1
14.2,16.6,904.3,0.0,82.2,0.04,0.5,5.17,2.5
46.2,91.9,889.9,2.2,83.2,0.0,0.7,0.61,10.0
18.1,42.6,892.1,2.2,86.1,0.0,1.0,5.29,0.7
2.5,9.4,893.8,2.2,85.2,0.0,0.5,1.5,2.3
53.6,65.0,895.1,2.2,83.1,0.0,0.7,0.25,10.9
11.8,20.2,895.8,2.2,86.8,0.0,0.7,2.5,2.8
19.8,22.9,895.2,2.2,80.1,0.0,0.85,2.1,1.3
40.5,113.7,897.9,2.1,69.1,0.0,0.7,3.06,8.7
14.1,15.3,897.1,2.2,91.9,0.0,0.85,4.42,1.3
2.0,31.3,894.1,2.2,60.6,0.0,0.7,4.66,0.7
16.4,42.1,889.0,2.2,72.8,0.0,0.5,2.33,4.7
101.2,120.9,893.0,2.2,85.5,1.93,0.5,2.48,29.8
35.9,106.5,894.8,2.2,75.0,0.0,0.85,0.99,5.0
39.0,77.3,896.0,2.2,60.9,0.0,0.5,0.45,11.3
35.0,96.2,892.5,2.2,62.3,0.0,1.0,3.6,4.4
7.8,12.5,895.0,2.2,82.7,0.0,1.0,0.54,1.6
19.0,78.5,892.5,2.2,93.8,0.0,0.85,4.09,3.8
48.7,137.1,896.5,2.2,79.3,0.57,0.7,3.06,13.3
3.7,38.8,892.7,2.2,77.7,0.0,1.0,1.25,0.0
11.4,36.7,893.6,2.2,71.1,0.0,0.85,3.06,1.7
11.3,26.8,891.8,2.2,69.0,0.0,1.0,1.17,1.2
19.8,70.1,896.4,2.2,60.7,0.0,0.85,2.53,2.3
137.6,250.0,893.5,2.2,69.6,0.54,0.5,4.44,29.1
2.4,26.0,900.6,0.0,75.7,0.0,0.7,2.65,0.0
25.6,46.2,898.6,1.4,66.9,0.0,0.85,0.99,2.0
6.9,44.2,896.7,2.2,63.1,0.0,0.3,4.04,5.3
123.5,243.7,893.8,2.2,85.1,1.04,0.7,1.19,31.1
4.2,18.1,898.5,1.5,91.3,0.0,0.7,4.11,0.1
18.1,43.6,899.8,0.2,92.8,0.0,0.7,2.74,3.4
46.9,100.5,897.6,2.2,81.6,0.0,0.3,2.6,14.3
42.7,64.1,903.4,0.0,61.8,0.0,0.7,4.71,4.3
19.2,39.7,898.8,1.2,85.9,0.0,0.85,3.96,3.1
14.9,22.4,900.7,0.0,63.9,0.0,0.85,0.37,1.2
17.7,48.1,897.5,2.2,83.4,0.0,0.7,1.77,4.8
10.7,54.6,899.7,0.3,87.3,0.0,0.85,4.82,0.6
8.0,42.6,893.8,2.2,85.4,0.0,0.85,0.3,0.9
23.1,53.8,895.2,2.2,93.3,0.0,1.0,3.09,2.7
10.9,53.9,898.4,1.6,85.8,0.0,0.85,4.06,2.1
11.9,26.0,898.4,1.6,84.3,0.0,0.85,3.5,1.5
37.4,90.8,899.0,1.0,69.2,0.0,0.7,4.23,6.6
121.1,236.8,901.4,0.0,92.4,0.0,0.7,4.05,18.0
32.4,60.4,891.3,2.2,66.3,0.0,1.0,3.87,1.1
2.8,33.5,893.1,2.2,91.7,0.01,1.0,4.55,0.0
2.8,26.2,897.9,2.1,70.9,0.0,1.0,3.62,0.0
105.9,238.9,894.1,2.2,64.6,1.69,1.0,2.33,18.5
12.3,24.4,910.0,0.0,88.9,0.0,1.0,2.7,2.3
3.4,5.7,899.1,0.9,60.1,0.07,0.7,4.0,1.6
32.0,57.1,896.7,2.2,89.1,0.0,0.5,4.84,7.1
34.2,64.2,894.9,2.2,69.2,0.0,0.85,1.64,4.6
36.6,43.1,895.1,2.2,91.0,0.0,0.85,2.01,4.3
10.9,40.3,897.1,2.2,84.2,0.0,0.7,5.13,1.6
0.5,28.2,897.4,2.2,83.3,0.0,0.3,3.27,0.0
117.3,216.0,895.2,2.2,72.8,2.0,0.5,1.15,36.9
10.1,33.7,895.9,2.2,62.1,0.0,1.0,3.72,0.7
39.4,90.5,902.4,0.0,89.1,0.0,1.0,5.45,2.0
42.9,105.6,902.5,0.0,66.0,0.0,1.0,4.56,2.7
33.0,58.9,898.0,2.0,73.0,0.0,0.85,4.15,3.5
13.1,37.4,891.6,2.2,81.0,0.0,0.7,1.3,2.4
11.1,34.7,899.2,0.8,76.9,0.0,1.0,4.84,2.0
31.9,68.3,903.2,0.0,67.0,0.23,0.5,2.99,5.1
70.4,136.9,902.5,0.0,64.9,0.88,0.85,4.91,11.6
102.6,222.4,899.9,0.1,64.3,0.0,0.3,1.95,23.1
3.9,22.3,902.7,0.0,90.2,0.0,1.0,0.53,0.6
5.9,10.0,897.2,2.2,61.1,0.0,1.0,2.72,1.2
101.3,200.9,899.5,0.5,94.2,1.83,1.0,1.63,18.9
46.7,118.5,894.3,2.2,66.9,0.0,1.0,3.99,2.3
75.1,181.4,898.2,1.8,63.9,0.5,0.7,5.27,13.2
7.9,40.8,902.3,0.0,80.2,0.0,1.0,3.86,0.6
31.0,48.4,894.6,2.2,62.8,0.0,0.7,4.9,3.6
42.3,74.7,893.6,2.2,81.1,0.0,1.0,2.6,3.7
